"reg";"Acte CCAM + phase";"nb_actes";"nb_sej_0_nuit";"dms"
"28";"GDQE0030";"97";"32";"4.31958762886598"
"28";"GDQE0040";"337";"46";"12.1097178683385"
"28";"GDQE0050";"361";"149";"3.77808988764045"
"28";"GDQX0040";"38";"15";"1.31578947368421"
"28";"GDQX0050";"40";".";"24.125"
"28";"GDQX0080";"43";".";"10.2619047619047"
"28";"GEFE0020";"22";".";"5.94736842105263"
"28";"GEGE0010";"26";".";"3.95833333333333"
"28";"GEGE0030";"18";".";"12.1666666666666"
"28";"GEHD0010";"661";".";"28.9034653465346"
"28";"GEHE0010";"810";"256";"9.99366286438529"
"28";"GEJD0010";"94";".";"4.97849462365591"
"28";"GEJE0010";"253";".";"25.4670658682634"
"28";"GEJE0030";"85";".";"36.9322033898305"
"28";"GELD0010";"97";".";"46.7083333333333"
"28";"GELD0020";"139";"25";"14.1459854014598"
"28";"GELD0030";"128";".";"38.1333333333333"
"28";"GELD0040";"1883";"112";"24.0075805432722"
"28";"GELD0050";"39406";"347";"9.47559256886611"
"28";"GELE0010";"2089";"423";"6.54584221748401"
"28";"GELE0040";"111";"11";"15.1121495327102"
"28";"GELE0050";"173";"12";"11.7697368421052"
"28";"GELE0080";"38";".";"13.0869565217391"
"28";"GELF0010";"25";".";"119.05"
"28";"GEMA0010";"15";".";"25.4666666666666"
"28";"GENE0050";"69";".";"13.1224489795918"
"28";"GENE0060";"24";".";"10.2222222222222"
"28";"GEPA0040";"410";".";"39.2890025575447"
"28";"GEQE0020";"171";"53";"3.58333333333333"
"28";"GEQE0040";"830";"265";"11.2378048780487"
"28";"GEQE0050";"11";".";"1.81818181818181"
"28";"GEQE0060";"602";"220";"10.6609294320137"
"28";"GEQE0070";"3734";"788";"13.0620588235294"
"28";"GEQE0080";"52";".";"8.06818181818182"
"28";"GEQE0090";"230";"28";"26.5979381443299"
"28";"GEQE0120";"470";"49";"29.4261363636363"
"28";"GEQE0130";"1200";"475";"2.85331098072087"
"28";"GEQH0020";"189";"18";"27.256"
"28";"GEQX0020";"120";"22";"14.025"
"28";"GERD0010";"1559";"543";"5.22365869424693"
"28";"GFFA0090";"179";".";"8.72067039106145"
"28";"GFFA0130";"189";".";"10.1711229946524"
"28";"GFFA0170";"95";".";"8.61052631578947"
"28";"GFFA0180";"16";".";"17.5"
"28";"GFFA0200";"19";".";"2.1578947368421"
"28";"GFFA0210";"60";".";"6.40677966101695"
"28";"GFFA0220";"36";".";"8.5"
"28";"GFFA0240";"15";".";"48.2"
"28";"GFFA0290";"72";".";"8.02777777777778"
"28";"GFFC0020";"211";".";"6.38755980861244"
"28";"GFFC0050";"97";".";"7.27083333333333"
"28";"GFFC0060";"33";".";"7.46875"
"28";"GFQJ0020";"230";"52";"6.56353591160221"
"28";"GFQL0010";"155";".";"11.077922077922"
"28";"GFQL0020";"510";"32";"11.255905511811"
"28";"GFQL0040";"37";".";"14.1351351351351"
"28";"GFQL0050";"197";".";"11.482233502538"
"28";"GFQL0060";"101";".";"11.58"
"28";"GFQL0070";"14";".";"12.9285714285714"
"28";"GFQM0010";"527";".";"17.6009070294784"
"28";"GFQX0040";"215";".";"8.15420560747663"
"28";"GFQX0060";"173";".";"6.75722543352601"
"28";"GFQX0080";"19";".";"15.1111111111111"
"28";"GFQX0090";"54";".";"7.92592592592592"
"28";"GFQX0200";"48";".";"8.71111111111111"
"28";"GGHB0010";"920";"112";"12.3758865248226"
"28";"GGHB0020";"40";".";"13.1052631578947"
"28";"GGJA0010";"24";".";"32.391304347826"
"28";"GGJA0020";"12";".";"67.8333333333333"
"28";"GGJA0030";"28";".";"26.08"
"28";"GGJB0010";"1238";".";"16.7063081695966"
"28";"GGJB0020";"1048";"97";"14.0929411764705"
"28";"GGJB0060";"46";".";"27.4545454545454"
"28";"GGJC0010";"40";".";"26.5"
"28";"GGJC0020";"14";".";"14.2307692307692"
"28";"GGLB0020";"24";".";"16.6666666666666"
"28";"GGLB0060";"86";".";"15.6265060240963"
"28";"GGLC0010";"282";".";"11.7328519855595"
"28";"GGNA0010";"12";".";"6.41666666666666"
"28";"GGNC0010";"152";".";"6.78947368421052"
"28";"GGPA0010";"23";".";"20.0434782608695"
"28";"GGPA0020";"214";".";"9.14553990610328"
"28";"GGQX0040";"33";".";"7.51515151515151"
"28";"GHFA0010";"66";".";"2.96969696969697"
"28";"GHFA0020";"37";".";"5.27027027027027"
"28";"GHFA0030";"13";".";"11.9230769230769"
"28";"GHFA0040";"11";".";"7.81818181818182"
"28";"GHJA0020";"22";".";"31.85"
"28";"GHQA0010";"74";".";"2.32876712328767"
"28";"GHQC0010";"51";".";"6.86"
"28";"GKGD0020";"14";".";"8.5"
"28";"GKKD0020";"54";"21";"6.25490196078431"
"28";"GKKE0020";"13";".";"1.92307692307692"
"28";"GKQP0080";"26";".";"3.69230769230769"
"28";"GKQP0100";"37";".";"4.67567567567567"
"28";"GLHF0010";"41345";"1601";"9.28813999826735"
"28";"GLHF0020";"553";"81";"8.83651804670913"
"28";"GLJF0100";"91";".";"49.2222222222222"
"28";"GLLD0020";"362";".";"23.4518518518518"
"28";"GLLD0030";"8367";"22";"18.9441044471644"
"28";"GLLD0040";"695";"13";"28.7408637873754"
"28";"GLLD0050";"574";".";"39.8905109489051"
"28";"GLLD0060";"1178";".";"27.0837696335078"
"28";"GLLD0080";"13494";"148";"21.9224007274931"
"28";"GLLD0090";"522";".";"48.2525252525252"
"28";"GLLD0120";"4108";"11";"22.4634760705289"
"28";"GLLD0130";"2135";".";"43.6666666666666"
"28";"GLLD0150";"22002";"84";"23.2051584957668"
"28";"GLLD0160";"15";".";"25.1333333333333"
"28";"GLLD0170";"50143";"337";"11.37468725209"
"28";"GLLD0180";"551";"20";"8.61861313868613"
"28";"GLLD0190";"6489";"59";"19.2480133835215"
"28";"GLLP0030";"210";"64";"7.40909090909091"
"28";"GLMF0010";"943";"63";"11.2167101827676"
"28";"GLMP0010";"446";".";"2.56521739130434"
"28";"GLQD0010";"562";"149";"5.05376344086021"
"28";"GLQD0030";"131";"36";"5.28"
"28";"GLQD0060";"456";".";"1.68640350877193"
"28";"GLQD0070";"349";"157";"2.38793103448275"
"28";"GLQF0010";"1005";"24";"10.9440459110473"
"28";"GLQP0010";"1122";"24";"9.40867579908675"
"28";"GLQP0020";"5650";"2524";"3.55654974946313"
"28";"GLQP0030";"872";"662";"2.15052508751458"
"28";"GLQP0040";"441";".";"31.3770491803278"
"28";"GLQP0050";"11035";"850";"7.17066521264994"
"28";"GLQP0070";"4212";"49";"2.46723507917174"
"28";"GLQP0080";"262";"119";"6.3587786259542"
"28";"GLQP0110";"55";".";"6.11111111111111"
"28";"GLQP0120";"2226";"1055";"5.55073147711184"
"28";"GLQP0130";"1706";".";"14.0888888888888"
"28";"GLQP0150";"94";".";"36.038961038961"
"28";"GLQP0160";"96";"61";"2.11458333333333"
"28";"GLRP0040";"72";"28";"2.26388888888888"
"28";"HAAA0020";"19";"14";"0.42105263157894"
"28";"HABA0010";"27";".";"2.8076923076923"
"28";"HAFA0040";"18";".";"17.5294117647058"
"28";"HAFA0060";"40";".";"9.21052631578947"
"28";"HAFA0070";"17";".";"6.64705882352941"
"28";"HAFA0080";"132";"107";"0.32824427480916"
"28";"HAFA0140";"12";".";"1.16666666666666"
"28";"HAFA0150";"79";"50";"2.16666666666666"
"28";"HAFA0190";"39";"15";"5"
"28";"HAFA0200";"113";"59";"2.01785714285714"
"28";"HAFA0230";"78";"28";"3.38461538461538"
"28";"HAFA0240";"15";".";"16.2"
"28";"HAFA0270";"14";".";"16"
"28";"HAFA0310";"17";"12";"1.64705882352941"
"28";"HAFA0320";"64";"27";"1.90625"
"28";"HAHD0010";"49";".";"1.52272727272727"
"28";"HAHD0030";"69";"26";"6.08695652173913"
"28";"HAJA0020";"11";".";"9.6"
"28";"HAJA0030";"53";".";"3.20833333333333"
"28";"HAJA0060";"71";"13";"4.89855072463768"
"28";"HAJA0090";"20";".";"10.2"
"28";"HAJA0100";"31";".";"8.10714285714285"
"28";"HAJD0030";"18";".";"34.5454545454545"
"28";"HAMA0020";"12";".";"5"
"28";"HAMA0100";"16";".";"2.375"
"28";"HAMA0150";"26";".";"3.58333333333333"
"28";"HAMA0240";"12";".";"2.83333333333333"
"28";"HAMA0270";"79";"54";"1.15189873417721"
"28";"HAMA0280";"20";"11";"1.1"
"28";"HAMA0290";"43";"30";"0.83720930232558"
"28";"HAND0020";"15";".";"1.36363636363636"
"28";"HAND0040";"30";".";"17.4117647058823"
"28";"HAND0050";"35";"30";"2.38235294117647"
"28";"HAND0060";"40";".";"7.73333333333333"
"28";"HAPA0010";"112";"99";"0.43243243243243"
"28";"HAPA0020";"23";".";"5.66666666666666"
"28";"HAPA0030";"49";"43";"0.48979591836734"
"28";"HAPD0010";"418";"122";"3.15458937198067"
"28";"HAQX0040";"38";".";"17.5526315789473"
"28";"HAQX0050";"73";"27";"4.15068493150685"
"28";"HAQX0170";"102";".";"10.7227722772277"
"28";"HASA0010";"14";".";"4.3076923076923"
"28";"HASA0120";"14";".";"24.1538461538461"
"28";"HASA0130";"23";".";"3"
"28";"HASA0180";"111";"70";"0.62037037037037"
"28";"HASA0250";"68";"46";"0.54411764705882"
"28";"HASD0050";"21";".";"3.38095238095238"
"28";"HASD0060";"12";".";"3.33333333333333"
"28";"HASD0070";"14";".";"3.42857142857142"
"28";"HBBA0030";"11";".";"0.2"
"28";"HBBD0040";"14";"13";"0.07142857142857"
"28";"HBDD0070";"19";".";"3.72222222222222"
"28";"HBDD0080";"41";".";"9.9"
"28";"HBFD0060";"144";"66";"0.11267605633802"
"28";"HBGB0010";"62";"53";"0.53225806451612"
"28";"HBGB0030";"17";".";"0.11111111111111"
"28";"HBGB0040";"12";".";"0.25"
"28";"HBGB0050";"84";"53";"0.25"
"28";"HBGD0020";"13";".";"3.23076923076923"
"28";"HBGD0030";"214";"195";"0.04477611940298"
"28";"HBGD0040";"445";"395";"0.28636363636363"
"28";"HBGD0140";"114";"101";"0.11818181818181"
"28";"HBGD0150";"31";"27";"0.1"
"28";"HBGD0160";"310";"253";"1.01954397394136"
"28";"HBGD0170";"131";"112";"0.17460317460317"
"28";"HBGD0180";"178";"144";"0.43258426966292"
"28";"HBGD0210";"1344";"1283";"0.05697151424287"
"28";"HBGD0220";"1241";"1103";"0.32849071832122"
"28";"HBGD0250";"1732";"1603";"0.11551925320886"
"28";"HBGD0260";"19";"19";"0"
"28";"HBGD0280";"13";"12";"0.07692307692307"
"28";"HBGD0310";"417";"368";"0.47596153846153"
"28";"HBGD0320";"42";"36";"0.14634146341463"
"28";"HBGD0340";"101";"71";"0.79381443298969"
"28";"HBGD0350";"162";"136";"0.23225806451612"
"28";"HBGD0360";"1385";"1192";"1.19411764705882"
"28";"HBGD0370";"115";"102";"0.29203539823008"
"28";"HBGD0380";"7411";"7056";"0.06368471294149"
"28";"HBGD0390";"193";"174";"0.22279792746113"
"28";"HBGD0400";"73";"70";"0.06849315068493"
"28";"HBGD0420";"30";"25";"0.34482758620689"
"28";"HBGD0430";"1056";"939";"0.62260536398467"
"28";"HBGD0440";"193";"164";"0.16949152542372"
"28";"HBGD0470";"109";"90";"0.17821782178217"
"28";"HBGD0540";"13";"11";"0.33333333333333"
"28";"HBGD0640";"168";"129";"0.45121951219512"
"28";"HBGD0650";"54";"49";"0.83018867924528"
"28";"HBGD0760";"175";"137";"1.28571428571428"
"28";"HBGD0930";"16";"14";"0.06666666666666"
"28";"HBGD1060";"192";"152";"1.65608465608465"
"28";"HBGD1460";"114";"97";"0.38938053097345"
"28";"HBGD1930";"18";"14";"0.38888888888888"
"28";"HBGD1970";"90";"66";"0.47777777777777"
"28";"HBGD2350";"32";"23";"0.29032258064516"
"28";"HBGD2470";"120";"101";"1.42016806722689"
"28";"HBGD2580";"54";"44";"0.42307692307692"
"28";"HBGD2610";"69";"55";"0.77941176470588"
"28";"HBGD2630";"20";".";"0.31578947368421"
"28";"HBGD2780";"77";"65";"1.92207792207792"
"28";"HBGD2800";"13";"13";"0"
"28";"HBGD2840";"79";"74";"0.06493506493506"
"28";"HBGD2850";"29";"25";"0.13793103448275"
"28";"HBGD2870";"66";"42";"1.21538461538461"
"28";"HBGD3090";"67";"61";"0.1076923076923"
"28";"HBGD3110";"48";"37";"0.34782608695652"
"28";"HBGD3190";"323";"254";"2.02194357366771"
"28";"HBGD3330";"91";"69";"1.22222222222222"
"28";"HBGD3380";"20";"16";"0.1578947368421"
"28";"HBGD3560";"129";"97";"0.95275590551181"
"28";"HBGD3740";"39";"31";"0.23684210526315"
"28";"HBGD3820";"102";"89";"1.18627450980392"
"28";"HBGD3860";"62";"52";"0.03703703703703"
"28";"HBGD4200";"143";"108";"1.01418439716312"
"28";"HBGD4220";"164";"128";"2.65243902439024"
"28";"HBGD4590";"85";"77";"0.14285714285714"
"28";"HBGD4610";"68";"52";"2"
"28";"HBGD4620";"43";"43";"0"
"28";"HBGD4640";"33";"29";"0.06666666666666"
"28";"HBGD4750";"30";"28";"0.06896551724137"
"28";"HBGD4890";"332";"265";"1.26073619631901"
"28";"HBGD4970";"190";"155";"2.63829787234042"
"28";"HBGD4990";"76";"61";"0.5"
"28";"HBJB0010";"30";"17";"4.26666666666666"
"28";"HBJD0010";"376";"342";"0.70460704607046"
"28";"HBLD0040";"14";".";"5.07142857142857"
"28";"HBMD0380";"111";"68";"0.61111111111111"
"28";"HBMD0440";"28";"19";"0.13636363636363"
"28";"HBMD0470";"13";".";"0.28571428571428"
"28";"HBMD0490";"384";"187";"0.37628865979381"
"28";"HBMD0500";"166";"81";"0.03571428571428"
"28";"HBMD0530";"773";"215";"0.07860262008733"
"28";"HBMD0540";"72";"49";"0.02"
"28";"HBMD0580";"158";"78";"0.0126582278481"
"28";"HBPA0010";"62";"55";"0.03508771929824"
"28";"HBPD0010";"45";"38";"0.12195121951219"
"28";"HBPD0020";"62";"55";"0.10169491525423"
"28";"HBQK0020";"3731";"489";"9.43670183231538"
"28";"HBQK4430";"14";"14";"0"
"28";"HBQK4800";"23";"23";"0"
"28";"HBSD0010";"23";"12";"5.13043478260869"
"28";"HCCA0020";"27";"24";"0.29629629629629"
"28";"HCFA0010";"45";".";"2.33333333333333"
"28";"HCFA0040";"31";".";"1.32258064516129"
"28";"HCFA0070";"76";"70";"0.90666666666666"
"28";"HCFA0080";"169";".";"2.97619047619047"
"28";"HCFA0090";"78";".";"3.52564102564102"
"28";"HCFA0110";"59";".";"3.58620689655172"
"28";"HCGA0010";"34";"24";"0.44117647058823"
"28";"HCGA0030";"24";"20";"0.20833333333333"
"28";"HCHA0010";"13";".";"4.3076923076923"
"28";"HCHA0020";"243";"142";"2.07053941908713"
"28";"HCHB0010";"22";"17";"6.13636363636363"
"28";"HCLD0010";"31";"28";"0.09677419354838"
"28";"HCQM0010";"73";"15";"8.23287671232876"
"28";"HCQX0040";"144";".";"3.90277777777777"
"28";"HDFA0020";"33";".";"10.8484848484848"
"28";"HDFA0030";"11";".";"29.2727272727272"
"28";"HDFA0050";"28";".";"26.5714285714285"
"28";"HDFA0080";"29";".";"14.7857142857142"
"28";"HDFA0100";"15";".";"32.6"
"28";"HDFA0110";"17";".";"24.875"
"28";"HDFA0190";"11";".";"22.7272727272727"
"28";"HDFA0200";"82";"30";"1.53658536585365"
"28";"HDFA0220";"33";"18";"1.45454545454545"
"28";"HDFE0020";"17";".";"1.41176470588235"
"28";"HDGE0010";"17";".";"0.8235294117647"
"28";"HDJA0010";"77";".";"4.53947368421052"
"28";"HDJD0020";"26";".";"3.73076923076923"
"28";"HDMA0050";"14";".";"1"
"28";"HDMA0060";"11";".";"2.72727272727272"
"28";"HDMA0070";"19";".";"3.84210526315789"
"28";"HDMA0080";"37";".";"1.27027027027027"
"28";"HDMA0100";"15";".";"3.26666666666666"
"28";"HDQE0010";"435";"135";"4.62237762237762"
"28";"HDQX0070";"24";".";"27.5"
"28";"HDSD0020";"21";".";"3.09523809523809"
"28";"HEAE0020";"55";"16";"2.58490566037735"
"28";"HEAE0030";"432";"185";"3.01650943396226"
"28";"HEFA0030";"32";".";"24.4375"
"28";"HEFA0120";"12";".";"25.5454545454545"
"28";"HEFE0010";"119";"82";"1.22689075630252"
"28";"HEFE0020";"315";"273";"0.36825396825396"
"28";"HEFE0030";"48";"17";"1.08333333333333"
"28";"HEGE0010";"70";"11";"3.03076923076923"
"28";"HEGE0020";"191";"51";"7.03468208092485"
"28";"HEGE0030";"38";".";"6.67647058823529"
"28";"HELE0020";"165";".";"13.1006289308176"
"28";"HELH0010";"12";".";"12.0833333333333"
"28";"HEMA0100";"25";".";"27.2"
"28";"HEME0020";"18";".";"13.0555555555555"
"28";"HENE0040";"63";"17";"4.36507936507936"
"28";"HEPC0020";"14";".";"3.5"
"28";"HEQD0020";"380";"264";"2.78157894736842"
"28";"HEQD0030";"260";"185";"1.996"
"28";"HEQE0010";"180";"52";"4.42696629213483"
"28";"HEQE0020";"33187";"19854";"4.04396930503125"
"28";"HEQE0050";"211";"163";"0.94258373205741"
"28";"HEQH0010";"84";".";"19"
"28";"HEQH0020";"2999";"56";"8.6475664480497"
"28";"HEQJ0010";"321";"245";"0.77142857142857"
"28";"HEQJ0020";"59";"31";"1.93103448275862"
"28";"HEQX0040";"12";".";"28.1666666666666"
"28";"HEQX0050";"38";"25";"1.48648648648648"
"28";"HEQX0080";"11";".";"16"
"28";"HERD0010";"63";"50";"2.5"
"28";"HESA0100";"14";".";"8.21428571428571"
"28";"HESE0010";"55";".";"10.5"
"28";"HESE0020";"555";"45";"12.7287128712871"
"28";"HFAE0010";"22";"11";"4.86363636363636"
"28";"HFCA0020";"175";".";"24.4597701149425"
"28";"HFCA0030";"101";".";"17.8061224489795"
"28";"HFCA0040";"60";".";"29.1166666666666"
"28";"HFCB0010";"534";"46";"23.6621359223301"
"28";"HFCC0010";"98";".";"10.5204081632653"
"28";"HFCC0020";"19";".";"16.8333333333333"
"28";"HFCC0030";"698";".";"5.90243902439024"
"28";"HFCH0010";"111";".";"22.3603603603603"
"28";"HFFA0050";"70";".";"21.8857142857142"
"28";"HFFA0060";"70";".";"20.6176470588235"
"28";"HFFA0080";"12";".";"14.9166666666666"
"28";"HFFA0090";"37";".";"17.2702702702702"
"28";"HFFC0010";"46";".";"7.28888888888889"
"28";"HFFC0020";"15";".";"11.6666666666666"
"28";"HFFC0170";"11";".";"15.8181818181818"
"28";"HFFC0180";"1789";".";"4.72859541130386"
"28";"HFHD0010";"91";".";"12.5"
"28";"HFKA0010";"14";".";"1.5"
"28";"HFKD0010";"116";"39";"9.625"
"28";"HFKE0010";"71";"37";"3.59090909090909"
"28";"HFLE0010";"210";".";"22.6318681318681"
"28";"HFLH0010";"445";"40";"10.8868360277136"
"28";"HFMA0080";"11";".";"10.8181818181818"
"28";"HFMC0010";"107";".";"4.39252336448598"
"28";"HFMC0040";"130";".";"6.6484375"
"28";"HFMC0060";"17";".";"5.29411764705882"
"28";"HFMC0070";"103";"31";"1.37864077669902"
"28";"HFMC0080";"145";"43";"2.69444444444444"
"28";"HFMP0020";"27";".";"7.85185185185185"
"28";"HFPA0010";"12";".";"27.8333333333333"
"28";"HFPA0020";"53";".";"4.66037735849056"
"28";"HFQD0010";"56";"47";"1.125"
"28";"HFQX0040";"139";".";"8.76978417266187"
"28";"HFQX0050";"257";"183";"1.49805447470817"
"28";"HFQX0080";"42";".";"15.6666666666666"
"28";"HGAA0030";"13";".";"21.1538461538461"
"28";"HGCA0010";"32";".";"35.0645161290322"
"28";"HGCA0020";"159";".";"20.936305732484"
"28";"HGCA0040";"161";".";"15.10625"
"28";"HGCA0050";"18";".";"25.5"
"28";"HGCA0080";"177";".";"25.419540229885"
"28";"HGCC0260";"41";".";"12.780487804878"
"28";"HGEH0010";"41";".";"2.05263157894736"
"28";"HGFA0030";"87";".";"26.4470588235294"
"28";"HGFA0040";"96";".";"24.8315789473684"
"28";"HGFA0050";"296";".";"16.7020547945205"
"28";"HGFA0060";"19";".";"11.3684210526315"
"28";"HGFA0070";"340";".";"14.4763313609467"
"28";"HGFC0020";"16";".";"5.3125"
"28";"HGFC0140";"20";".";"10.9"
"28";"HGFC0210";"74";".";"7.91780821917808"
"28";"HGLA0010";"136";".";"29.0225563909774"
"28";"HGLE0010";"30";".";"15.5666666666666"
"28";"HGMA0030";"24";".";"13.25"
"28";"HGMA0050";"21";".";"17.1904761904761"
"28";"HGPA0010";"16";".";"25.9375"
"28";"HGPA0020";"14";".";"17.5"
"28";"HGPA0040";"229";".";"18.3097345132743"
"28";"HGPC0150";"65";".";"7.03076923076923"
"28";"HGQD0020";"152";"47";"8.54887218045112"
"28";"HGQE0020";"109";"29";"7.69523809523809"
"28";"HGQE0030";"37";"12";"5.77777777777777"
"28";"HGQE0050";"179";"148";"0.92737430167597"
"28";"HGQH0020";"153";".";"14.2876712328767"
"28";"HGQJ0020";"16";"12";"0.3125"
"28";"HGQX0030";"48";".";"11.75"
"28";"HGQX0050";"78";"34";"4.84615384615384"
"28";"HGQX0080";"146";".";"16.9084507042253"
"28";"HGSA0010";"253";".";"10.5179282868525"
"28";"HHAA0020";"12";".";"8.08333333333333"
"28";"HHAE0010";"116";"63";"1.84070796460177"
"28";"HHCA0010";"49";".";"20.3469387755102"
"28";"HHCA0020";"429";".";"19.7717647058823"
"28";"HHCC0010";"22";".";"7.54545454545454"
"28";"HHCC0070";"57";".";"13.0701754385964"
"28";"HHEE0010";"55";".";"6.74"
"28";"HHFA0010";"651";".";"3.55246913580247"
"28";"HHFA0020";"578";"33";"8.96347826086956"
"28";"HHFA0040";"16";".";"15.5625"
"28";"HHFA0060";"214";".";"17.5305164319248"
"28";"HHFA0080";"385";".";"10.3854166666666"
"28";"HHFA0090";"572";".";"15.2819614711033"
"28";"HHFA0100";"167";".";"9.2754491017964"
"28";"HHFA0110";"167";".";"12.1204819277108"
"28";"HHFA0140";"199";".";"21.2182741116751"
"28";"HHFA0160";"2238";"28";"3.39946140035906"
"28";"HHFA0170";"107";".";"14.0280373831775"
"28";"HHFA0180";"174";".";"19.0581395348837"
"28";"HHFA0200";"126";".";"7.928"
"28";"HHFA0210";"39";".";"24.1025641025641"
"28";"HHFA0220";"48";".";"20.2083333333333"
"28";"HHFA0230";"89";".";"7.9438202247191"
"28";"HHFA0240";"132";".";"22.340909090909"
"28";"HHFA0250";"694";".";"5.57658959537572"
"28";"HHFA0260";"101";".";"22.61"
"28";"HHFA0270";"11";".";"5.63636363636363"
"28";"HHFE0010";"337";"239";"1.64477611940298"
"28";"HHFE0020";"13696";"11931";"0.36274581475254"
"28";"HHFE0040";"2763";"2053";"0.95863570391872"
"28";"HHFE0050";"136";"95";"1.58823529411764"
"28";"HHFE0060";"1839";"1260";"0.9189336235038"
"28";"HHJE0010";"237";".";"12.5615763546798"
"28";"HHLE0050";"28";".";"11"
"28";"HHMA0020";"64";".";"21"
"28";"HHMA0030";"185";".";"12.5297297297297"
"28";"HHMC0010";"24";".";"8.95833333333333"
"28";"HHNE0010";"53";"33";"1.86538461538461"
"28";"HHNE0020";"19";"12";"1.78947368421052"
"28";"HHNE0040";"22";"12";"1.47619047619047"
"28";"HHPA0010";"17";".";"14.8235294117647"
"28";"HHQE0020";"8385";"7180";"0.64099185433636"
"28";"HHQE0030";"299";"221";"1.05387205387205"
"28";"HHQE0040";"3365";"1854";"5.01179316601149"
"28";"HHQE0050";"31292";"26707";"0.7587566095177"
"28";"HHQH0010";"510";"18";"15.1652892561983"
"28";"HHQX0040";"1614";"1359";"0.31680099194048"
"28";"HHQX0050";"10195";"8815";"0.37475461327051"
"28";"HHQX0060";"923";".";"11.3721436343852"
"28";"HHQX0070";"220";".";"4.51818181818181"
"28";"HHQX0080";"219";"160";"0.98630136986301"
"28";"HHQX0100";"85";".";"13.1529411764705"
"28";"HHQX0110";"42";".";"14.5714285714285"
"28";"HHSA0010";"194";".";"7.37113402061855"
"28";"HHSE0010";"38";"14";"4.6578947368421"
"28";"HHSE0020";"233";"101";"3.71861471861471"
"28";"HHSE0030";"14";".";"7.42857142857143"
"28";"HHSE0040";"72";"25";"4.56338028169014"
"28";"HJAD0010";"142";"40";"2.19014084507042"
"28";"HJBA0010";"29";".";"5.41379310344827"
"28";"HJCD0020";"15";".";"8.28571428571428"
"28";"HJDA0010";"16";".";"10"
"28";"HJDC0010";"316";".";"3.54746835443038"
"28";"HJFA0020";"156";".";"14.9677419354838"
"28";"HJFA0030";"11";".";"3.63636363636363"
"28";"HJFA0040";"514";".";"9.20980392156862"
"28";"HJFA0060";"41";".";"20"
"28";"HJFA0070";"43";".";"24.9767441860465"
"28";"HJFA0080";"45";".";"5.51111111111111"
"28";"HJFA0110";"66";".";"20.5"
"28";"HJFA0130";"11";".";"4.54545454545454"
"28";"HJFA0170";"89";".";"13.2921348314606"
"28";"HJFA0190";"43";".";"18.2093023255813"
"28";"HJFC0310";"24";".";"16.1666666666666"
"28";"HJFD0020";"206";"18";"3.84878048780487"
"28";"HJFD0040";"14";".";"4.07142857142857"
"28";"HJFD0050";"86";"57";"0.62790697674418"
"28";"HJGD0010";"51";"14";"2.94117647058823"
"28";"HJHD0020";"23";".";"17.9090909090909"
"28";"HJND0010";"14";".";"2.85714285714285"
"28";"HJQD0010";"96";"41";"2.83333333333333"
"28";"HJQE0010";"2856";"521";"9.94902823615695"
"28";"HJQE0020";"108";"30";"7.31132075471698"
"28";"HJQJ0020";"153";"126";"1.52941176470588"
"28";"HJQJ0030";"47";"39";"0.45652173913043"
"28";"HJQX0040";"215";".";"14.813953488372"
